price,marketing,discount,sales
43.708610696262625,261.70568373590595,17.159876348507783,554.1427589698288
95.56428757689245,246.97879907199982,24.16296987899959,471.8136086716945
75.87945476302646,906.2545805210367,22.804827893704772,848.2414863701473
63.8792635777333,249.5461998495061,4.61699714081321,484.9554838288673
24.041677639819287,271.94972612863097,4.477484092244217,562.5107968552417
24.03950683025824,759.3982624179637,8.045231032347399,848.8270087667885
15.227525095137953,449.73984245054,10.832241790231116,692.3979010282127
87.95585311974416,776.7105569551812,12.253667442254478,706.800899787372
64.1003510568888,65.36615756438525,20.39091650500036,457.9027435497317
73.7265320016441,487.5711936733843,1.7004129649750621,545.9822162874623
11.85260448662222,33.613600183282635,1.0401811267819916,486.49846320639284
97.29188669457949,62.65320345535452,11.75731688831727,310.68071280918883
84.91983767203796,906.437453344411,20.914910764139414,851.1639407260465
29.110519961044854,139.24537111759517,5.803060288694477,502.75359940787496
26.364247048639054,532.4206822752171,19.24513443768755,787.5026276914317
26.506405886809045,411.09560260070657,7.794844138208984,632.4190153555288
37.381801866358394,347.3433262588427,26.58258326440549,668.3913450044237
57.228078846901404,899.8333456872724,26.870698327998497,915.5203267357238
48.87505167779042,21.8233967754895,8.918616128439794,441.9976303976297
36.21062261782377,663.789686175589,6.899812618897215,750.0736136012621
65.06676052501416,963.3944342135504,12.339119161986938,841.1150354623038
22.554447458683764,560.168183461842,7.215947555404462,736.2939297967607
36.29301836816963,936.8224620330918,20.17151529875111,944.3470522804629
42.97256589643225,52.257879286023766,24.781940536448566,529.9700883072227
51.046298579533236,418.7933190741614,20.19276392733651,612.3038540798043
80.66583652537122,260.15779096205114,24.730513417480484,550.1621402923162
27.970640394252378,730.8209649807297,11.909764866224224,821.0847166948449
56.28109945722505,981.2970904972467,4.689509121265826,866.9098970464215
63.31731119758382,256.5300624442478,22.138528421927763,510.90578181719496
14.180537144799796,654.1746014740745,10.814235154246617,858.6820689902574
64.67903667112945,198.09763275974012,20.138124756873975,525.8606683852865
25.347171131856236,565.3302545716099,8.119318259452971,758.746267347678
15.854643368675156,463.9324866883362,2.4368890442001803,666.7539028051498
95.39969835279999,972.005329631537,29.7774538646329,856.1772847684755
96.90688297671034,608.5272726964665,4.686045237917979,501.4815280656605
82.7557613304815,349.50637208681877,29.65262981890443,567.1661534936015
37.41523922560336,114.09578488793338,29.31839797699342,622.2765576807835
18.79049026057455,151.24682873493455,23.81454311724119,662.2257169840719
71.58097238609412,225.3169299512351,19.782688862459928,497.28448040584783
49.61372443656412,250.966661340298,17.33421150753254,534.0690176204341
20.983441136030095,850.6160578411378,25.98304636133504,1011.6405686843794
54.56592191001432,561.2227882825249,8.683185648584638,660.9109937850834
13.094966900369656,523.3909113743664,14.030436374546312,722.9532689118931
91.83883618709038,114.76887186921746,18.581699080995058,398.2553175678084
33.290198344001524,860.139693349435,12.335714276084733,891.1508380070458
69.62700559185838,722.8143032084837,12.82459362270804,752.7226403816991
38.053996848046985,67.66836190000159,9.908540025062532,436.35677496588835
56.80612190600297,707.8350972297686,16.92695450053608,672.8328410036759
59.203925140895166,543.538217342646,25.51723584045348,730.1160282012605
26.636900997297435,81.72534574677826,6.045851340189385,499.9281368829029
97.26261649881027,458.30064152865646,28.032991162603242,526.80727825272
79.76195410250031,484.696287130047,20.67262961244689,577.0704429437588
94.55490474077702,165.77454016327576,24.698196380400905,505.37007007290845
90.5344615384884,945.6981470002823,16.68572077890035,775.5059743545636
63.810998092997664,849.9753714806619,23.385501042721906,872.410965966234
92.96868115208052,669.0223373291083,0.4860119201840163,538.5153899881811
17.964325184672756,462.2955610006072,24.551412743386056,737.3027816976208
27.638457617723066,411.7655415845085,1.2041657725609956,623.8804793980129
14.070456001948425,650.9734671509542,26.697401290885875,908.7942352154781
39.27972976869379,545.4318694069054,29.7588824171593,791.6748103231166
44.98095607205338,62.27310588188561,8.822023865303334,436.8645789861076
34.42141285965063,512.5026487703317,6.30955668857381,692.4629173984522
84.58637582367363,806.4036172328395,22.96090091574122,759.7436771864908
42.10779940242303,459.2398775969581,7.590790227607597,603.3303066908271
35.28410587186427,51.956577554268414,25.966871495166103,564.5458723842302
58.84264748424236,786.2781993840331,3.0852777647243013,673.5563934032383
22.683180247728636,201.3637821359744,3.7786558913807475,490.01490606317907
82.19772826786357,258.62083488803876,29.374546653018466,551.7653807465681
16.709557931179376,164.70635343229588,20.21516694810014,648.5109458271711
98.81982429404655,330.21506487149753,25.406616732868585,493.9592822657309
79.50202923669917,756.751505688635,9.729881320545541,646.6556165942956
27.884411338075516,519.3858595039374,20.29451248561813,756.2749299456106
10.496990541124216,204.88127415071256,17.827254819257917,652.2035371176781
83.39152856093507,877.8300781520409,18.09450360368841,731.3361523544338
73.61716094628554,879.5818549515292,20.475973786131647,799.1484538268693
75.61064512368885,870.5784250460069,17.260775193872956,814.3310632666021
79.41433120173512,238.79621138153928,12.871871079079979,488.33362840964065
16.664018656068134,451.2393441809881,8.277680831416404,704.4329776996152
42.261915568984534,984.9896561408751,23.05743992739606,1003.6909316299472
20.428215357261674,772.0124763099903,6.788172900095586,801.2406544660641
87.67930832880342,27.167421225559817,20.770629184632426,374.18246878294013
66.09683141448022,65.20459126049205,6.999984679479799,345.19327234237994
39.78082223673843,463.93137681233276,18.759905098633617,715.6431156903583
15.720251525742128,909.2202058615602,22.41234801387087,1012.0785158757167
37.9884089544096,538.7017979527142,6.561416667196176,727.8051757426242
39.266498982407235,497.8125080342902,1.7982990258392484,613.865182748922
75.66455605042577,105.47369995663058,3.929212289825222,364.217432203019
67.38017242196918,656.780104724294,18.179909018130765,708.7638562879973
89.84914683186939,822.1031606002255,25.483392186772065,764.171936398075
52.49934326457544,380.42000750756233,1.349904637062731,533.9458803505922
20.763482134447152,775.6118509253274,22.02453777124939,910.2679747807458
74.19203085006956,964.4766539008116,10.239559378501564,810.4370623155047
78.47065437552077,203.7664591276891,14.355851097585676,436.37107526155603
60.51494778125466,523.3296311947413,27.86578649536697,726.6861121826433
79.38704619591049,287.13795808457553,9.959145142075364,457.73872053571904
54.44160367279517,792.8544190338393,13.960108018184581,826.8427750778242
57.045954644379464,577.5933658811575,0.41047244282043316,647.4164397029635
48.47869165226947,634.5824175503037,2.4479616001451507,652.5762421642352
12.287721406968567,797.914159615894,7.757747734043521,926.9458292749821
19.7102284293974,395.9704726624549,0.8355672246322321,607.4422943529007
12.828626711806082,915.0900684070432,18.941259781447528,1031.401129619473
67.27693701374024,533.02886724614,12.791950704048675,647.2355396431786
38.2920382968694,157.954822835348,16.44435608184066,488.9835701863941
55.77136220482325,695.8991181688025,5.239415576889886,709.6219277502632
91.68098265334837,793.2613504382545,8.877960883098483,651.9226482737652
32.43630062339874,316.76167706752665,19.914734245581755,637.8826501534147
46.93446307320668,857.179256998753,28.959081708911995,973.1072177452866
77.99960246887439,906.1432547657664,1.512503208066276,707.0249617974688
30.59183489424602,276.90448737780895,26.71152962565798,656.0430792609147
16.92819188459137,983.5214727152221,17.306436039336255,1029.7791891006711
36.077630762239124,140.71152804875842,16.91758700266871,567.2784991399578
24.5099158528604,202.01566840248998,15.00835605623281,598.2704093435241
93.67278871083158,184.22483923802614,2.081822577125502,356.4942827422234
82.73083416079753,893.9897100078704,2.6963055520848203,728.2131501408894
67.00633808593811,654.2925523249619,18.02736016977258,650.9177231615867
88.43145311689459,152.10428322227287,10.22875714306675,346.0175590705762
82.33048692092031,440.323418368349,27.51804199733042,593.9051954275147
26.791305299743225,615.2980250698021,12.197716120784168,802.6445058424748
90.330309864098,83.4640849893833,4.298443761079232,213.48882001657046
58.540801772408564,882.4163684073387,21.44156500506108,949.2638951732807
82.66961396476563,803.6035354415352,8.800602643230295,713.7267218894485
90.64821699311439,505.2067735766382,15.764109220676795,563.9455860298907
38.62031274746775,967.1266152591704,20.9349835651551,1007.8243187055319
19.90467320749091,417.7609792750997,27.007923336062113,854.5157082797665
30.51416462877475,984.1103190364978,23.765735844050283,1045.463744189828
48.43970097636307,667.9199988036271,20.290832036181722,818.5594495477815
83.62132893302439,634.6712732539414,20.388995471854308,672.3373279211005
87.46575249307091,165.954895295785,28.377739320962597,458.2231141724843
10.625691747807164,881.9277583046439,8.874722924896082,939.1865552132339
55.967257231980916,427.48968792061515,0.03336282588562223,521.2265266423566
47.56699028339011,162.23340578247937,8.15863678194596,458.5984929598142
